id,artist,title,lyric,url
1,AKB48,愛の毛布,私たちにできることは 手を繋ぐこと Come on! 街のどこかで 泣いている人よ 想像の鈴を 鳴らしてください WOW WOW 人は誰でも 弱い生き物 一人きりでは 悲しいことに 負けてしまうよ そこに行ってノックするから 心のドアを開いて 涙の理由(わけ)を 話してごらん そうさ 私たちにできることは 手を繋ぐこと いつでも　誰かが そばにいるよ 私たちにできることは 肩を組むこと 寒い夜だって 仲間がいれば 暖かくなれるよ 愛の毛布 橋の上から 川を見る人よ 水面(みなも)に広がる 悩みの花びら WOW WOW 抱え込むには 重すぎる荷物 一緒に持って 歩いてくれる 誰かがいるよ 落ち込んでても仕方ないさ 時間(とき)が過ぎてしまうだけ 今日という日が もったいないよ だから 世界中に届くように 歌を歌おう ばらばらの勇気が ひとつになるよ 世界中に届くように 声を出すんだ 泣き疲れた朝も やさしい歌が 陽射しに変わるはず 愛の毛布 そうさ 私たちにできることは 手を繋ぐこと いつでも　誰かが そばにいるよ 私たちにできることは 肩を組むこと 寒い夜だって 仲間がいれば 暖かくなれるよ 愛の毛布,https://www.uta-net.com/song/60670/
1,AKB48,I'm crying.,爪に光るバラバラの色が きっと　大人は理解しない ただ適当に好きな色 塗ってみただけ だって　ホントはどうでもいいの 退屈すぎておかしくなる 夜の街　出かけて 制服で釣る 出会いサイトの嘘も もう飽きたし そう　チャライ男を からかっても まだ　朝じゃない ただ 生きるのが ちょっとメンドー 何もいらない パパとかママとか ウザいだけ 親友なんて かったるいし メル友だけで充分だし… 生きることに 向いてなくて 白けて来るし 「産んで」と 頼んでないし… 欲もないし… 馬鹿みたいだよね エクステつけた　睫毛が濡れる I'm crying. みんな　何で　楽しそうなの? 何か無理しているんじゃないの? しあわせってどういう味? スースーするかな 愛に飢えてる? なんて聞かれて どう答えたら笑ってくれる? おじさんの娘は お金いらないの? そう 生きるって かなりダルイね 夢は錯覚 努力をするって 向いてない 汗をかくのは 恥ずかしいし… 必死な感じは信じられない 生きることも もうそろそろ パスしたくなる 育ててくれた分は 返したでしょう だから自由じゃん 強がりなんか言うわけないし… I'm crying. ただ 生きるのが ちょっとメンドー 何もいらない パパとかママとか ウザいだけ 親友なんて かったるいし メル友だけで充分だし… 生きることに 向いてなくて 白けて来るし 「産んで」と 頼んでないし… 欲もないし… 馬鹿みたいだよね エクステつけた睫毛が濡れる I'm crying. I'm crying. I'm crying. I'm crying. We're crying.,https://www.uta-net.com/song/119668/
1,AKB48,アイヲクレ,彼氏がいると言えずに ここまで来てしまった 女は黙っていると 思わせぶりだね ただ何となく そばにいたかった そんな自分にあきれる ねえ　私って そういけないね あなたのことどうしよう? 愛したいと思っても I can't do I can't do 私はできない 抱かれたいと思うこと 頭の隅をかすめたみたい Give me love Give me love アイヲクレ 彼女がいてもいなくても 私に関係ない 男はそういうものと わかっているから ただ少しだけ スリル求めてた そんな時ってあるでしょ? ねえ　あなただって 追いつめるなら 私をどうするつもり? 愛されてしまったら I will stop I will stop それ以上　無理よ つきあいたいなんてこと 100%ありえないけど Give me love Give me love アイヲクレ ただもう少し 帰りたくなくて 同じタクシー乗ったの ねえ　部屋の前 期待させてる 何かが始まる?終わる? 愛したいと思っても I can't do I can't do 私はできない 抱かれたいと思うこと 頭の隅をかすめたみたい Give me love Give me love アイヲクレ Give me love Give me love アイヲクレ,https://www.uta-net.com/song/119665/
1,AKB48,青くさいロック,ある日　気づいた現実は 僕は若くないってこと 斜(はす)に構えて拗ねてても 人生を無駄にするだけ 窓ガラス　石を投げたって 人も社会も変わらなかった 無力な自分に腹立つ 青くさいロックの負けだ あんなに叫び続けて 闘った情熱はどこに消えた？ ハウったマイクのせいか？ 白けてしまった僕は いつの間にか　大人になってた たった一人の抵抗は 損をするって学んだ 牙を抜かれて去勢され 従った方が楽だよ 絶対に間違ってはいないよ 信じてたものは愚かな理想さ 青くさいロックの負けだ あんなに叫び続けて 闘った情熱はどこに消えた？ ハウったマイクのせいか？ 白けてしまった僕は いつの間にか　大人になってた 勝てねえ　金ねえ 冴えねえ　夢もねえ ねえねえで　あきらめて　後悔ねえか？ まだまだまだ　もっとやれんじゃね？ Do！Do！Do！　1！2！3！4！ 負け犬の遠吠えでいいんだ きっと　誰かが聴いてくれてる 何より自分が歌いたくなったよ 古くさいロックで勝とう 今でも声は出るはず 怒りはこの胸でくすぶってる かすれたシャウトのせいか？ なぜか　あの頃よりも ストレートにぶつけたくなる 青くさいロックの負けだ あんなに叫び続けて 闘った情熱はどこに消えた？ ハウったマイクのせいか？ 白けてしまった僕は いつの間にか 未来の自分 ロックしてるか？ 青くさく…,https://www.uta-net.com/song/222838/
1,AKB48,青空カフェ,揺れる木漏れ日 夏の石段 二段跳びして 走って登った 髪も濡れてる プールの帰りに 待ち合わせした 小さな神社 クラスメイトには秘密にして わざと遠い回り道が 私たちの恋の予感 青空カフェでもっと話そう 缶コーヒーを　そう飲みながら 緑の風に吹かれていよう 蝉の声さえ忘れるくらい 心を許した 時間の魔法 沈む夕陽に 山は濃くなり 別の世界に 2人はいるのね 楽しかったと 見つめた瞬間 鳥が一斉に 今　飛び立った 友達でいれば学校でも 意識せずに会えるけれど これから先　どうすればいい? 青空カフェでキスはできない 誰かにきっと見られているよ そんな妄想　浮かべただけで 恥ずかしくなって視線逸らした ロマンスお預け 魔法が解けた 星空カフェでもっと話そう 思ったよりも明るいんだね 月の光に照らされながら もう少しだけ帰りたくない 青空カフェでもっと話そう 缶コーヒーを　そう飲みながら 緑の風に吹かれていよう 蝉の声さえ忘れるくらい 心を許した 時間の魔法,https://www.uta-net.com/song/158302/
1,AKB48,青空のそばにいて,君とこの場所で出会って 空を見上げながら 白い雲のかたち 指さしては 名前つけ合った どんな大切な気持ちも やがて 見えなくなる 風に流されたのは 雲じゃなくて 僕たちの方さ 時間は いつだって やさしくて 恋のかけらたちの消しゴム 青空のそばにいて 君があの街に行っても 今の切なさを 時々はほら想って… 青空のそばにいて 新しい季節の真下で 僕は手を翳し 眩しそうに そう 微笑もう もしも 心が迷ったら 空を見上げるんだ 君が名前つけた 雲が見える 変わらない僕さ 愛は 限りない地平線 二人 どこまででも一緒さ サヨナラは合言葉 溢れ出す頬の涙を 今日の思い出と 約束に さぁ 着替えて サヨナラは合言葉 いつの日か また会えるはずさ だから その日まで 別の道 今 歩き出す 青空のそばにいて 君があの街に行っても 今の切なさを 時々はほら想って… 青空のそばにいて 新しい季節の真下で 僕は手を翳し 眩しそうに そう 微笑もう,https://www.uta-net.com/song/46795/
1,AKB48,憧れのポップスター,夢の中で 私だけのために… 寝ても覚めても 顔が浮かぶ 麻疹みたいに 熱にうなされ… 今の私 どうかしてる そうよ 本気で 恋したの 雲の上の 遠い存在 ため息が出ちゃう 眩しいその微笑 あなたはポップスター 一人占めはできない みんなのLOVER わかってるけど… あなたはポップスター ファンの一人でいいの こっちを見てよ CDジャケットの中 あなたがウインクしたようで… ハイスクールで 憧れてた アイスホッケーの 先輩以来よ ライブの時は 最前列で 黄色い歓声 失神しそう 現実的な ボーイフレンドより 声もルックスも すべてが完璧なの 素敵なポップスター そのしぐさがセクシー みんながライバル 人気者なの 素敵なポップスター トップテン入りした ご機嫌ミュージック いつかどこかで出逢って あなたとつき合える気がする あなたはポップスター 一人占めはできない みんなのLOVER わかってるけど… あなたはポップスター ファンの一人でいいの こっちを見てよ CDジャケットの中 あなたがウインクしたようで…,https://www.uta-net.com/song/119658/
1,AKB48,明日のためにキスを,明日のためにキスを もう一度しよう Yeah! I will kiss you again! WOW WOW WOW Yeah! Oh! For tomorrow! Yeah! Yeah! ねえ! 頷いて! そう! 今日の日よりも 愛し合えるように さあ　腕の中　今　抱きしめながら 君と約束をしたいんだ アスファルトの上　2人の影が ひとつになって止まる 時計 明日のためにキスを 甘く　長い メッセージ どんな言葉も　きっと　無力になるよ 明日のためにキスを 世界中の恋人よ 忘れられない愛を 唇に残そう Yeah! I will hold you tight! WOW WOW WOW Yeah! Cause miss you! Yeah! Yeah! Yeah! もう　照れないで 今　大事なことは これからの記憶 さあ　僕たちは　ずっと　手探りをして ハートに真珠を探そう 誰が見てても構うことない 寂しさ埋めるものは 未来 声に出さずに歌おう 君と僕のセレナーデ 夢の中でも　きっと　出会えるように… 声に出さずに歌おう 一番好きなその人に 思い出したい愛を 唇で伝えよう 陽はまた昇り　空は着替えて 新しい朝が来る 2人 明日のためにキスを 甘く　長い　メッセージ どんな言葉も　きっと　無力になるよ 明日のためにキスを 世界中の恋人よ 忘れられない愛を 唇に残そう Yeah! I will kiss you again! WOW WOW WOW Yeah! Oh! For tomorrow! Yeah! Yeah!,https://www.uta-net.com/song/120167/
1,AKB48,あなたがいてくれたから,あの日の歌が流れ 時計が巻き戻されて 涙が止まらなくなった 記憶の宝物 何もわからないまま 夢を見てた私に 手を差し伸べてくれた 「一番　大事なことは 前を向いてることだ」 頷いて元気が出た あなたがいてくれたから どこまでも歩けたんだ つらい時は　振り返って その姿を確かめた あなたがいてくれたから あきらめず　やって来られた 私にとって あなたはずっと そこで　やさしく見守る Hometown 2年の歳月(とき)が流れ しばらく会えなかったね それでも忘れてなかった 心のあの日向 ふいのサヨナラだった 誰のせいでもなくて ただ　違う道を行く 「夢は逃げたりしない あきらめなければ…」 微笑んで言ってくれた あなたに応援されて この道を信じて来た いつかきっと　再会して 頑張りを誉められたい あなたに応援されて まっすぐに　迷うことなく… あなたの胸で 泣きたかったよ 愛は　遠くて近くて Hometown 大人になれたでしょうか? あの頃の私よりも… 幼すぎて　何も見えず わがままを言ってた日々 大人になれたでしょうか? いくつもの　涙流して ようやくここへ 帰って来たよ Ah　大きな支えは Hometown あなたがいてくれたから どこまでも歩けたんだ つらい時は　振り返って その姿を確かめた あなたがいてくれたから あきらめず　やって来られた 私にとって あなたはずっと そこで　やさしく見守る Hometown Ah　大きな支えは Hometown,https://www.uta-net.com/song/97296/
1,AKB48,あなたとクリスマスイブ,どんなプレゼントより あなたの両手に抱かれたかった 紺のコートの胸に おでこつけたまま ずっと 粉雪が二人を包んで 街の灯 点り始めても 離れたくないよ この場所から 永遠より 一秒長く 世界で 一番素敵な クリスマスイブをありがとう いつか 今日を思い出すわ Merry X'mas and I love you. 何も話さなくても 流れる時間が愛を伝える こんな意味ある夜に 一緒にいられるだけで 粉雪は まだまだ止(や)まずに 二人に降り積もるけど このままでいいよ どんなものより あなたは暖かい毛布 世界のどこかで囁く 恋人たちの約束は きっと 今日から姶まるのね Merry X'mas and I love you 世界で 一番素敵な クリスマスイブをありがとう いつか 今日を思い出すわ Merry X'mas and I love you 世界のどこかで囁く 恋人たちの約束は きっと　今日から始まるのね Merry X'mas and I love you. Merry X'mas and I love you.,https://www.uta-net.com/song/119610/
